epoch,acc,loss,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
0,0.031846374045801526,4.545662870843902,0.10734732824427481,0.1921875,4.290457022190094,0.37578125
1,0.10186068702290077,4.230371860147432,0.2655057251908397,0.31015625,3.7061080634593964,0.56640625
2,0.20264790076335878,3.7296235697870035,0.4208015267175573,0.38828125,2.832861137390137,0.63359375
3,0.27576335877862596,3.1779506570510283,0.5381679389312977,0.440625,2.340782716870308,0.7046875
4,0.34911736641221375,2.7461888353333217,0.6255963740458015,0.4640625,2.0335531711578367,0.77109375
5,0.39849713740458015,2.4823102295853707,0.6795085877862596,0.5,1.8779369622468949,0.79609375
6,0.44095896946564883,2.239687435044587,0.7237595419847328,0.55859375,1.6131098747253418,0.83046875
7,0.47447519083969464,2.0834749177212024,0.7553673664122137,0.58828125,1.5179841354489327,0.85078125
8,0.5102576335877863,1.92204924257657,0.7833969465648855,0.61875,1.3954421445727347,0.86640625
9,0.5331583969465649,1.8009246228305438,0.8103530534351145,0.59765625,1.3934371173381805,0.875
10,0.5456822519083969,1.7486234320939043,0.8182251908396947,0.6296875,1.3206689298152923,0.87109375
11,0.5592795801526718,1.649003186753688,0.8357585877862596,0.6109375,1.3331821367144585,0.878125
12,0.5875477099236641,1.5537053549107704,0.8522185114503816,0.63203125,1.305827821791172,0.88046875
13,0.6185591603053435,1.4367408938990294,0.867604961832061,0.64921875,1.333198820054531,0.8703125
14,0.6177242366412213,1.4202266469711566,0.8713024809160306,0.675,1.1786540120840072,0.88984375
15,0.6395515267175572,1.3309884735646138,0.8852576335877863,0.6125,1.3320822164416313,0.88671875
16,0.6493320610687023,1.2712719736208442,0.8952767175572519,0.6671875,1.1613318502902985,0.9
17,0.6642414122137404,1.2148808871061747,0.9020753816793893,0.66953125,1.199652224779129,0.896875
18,0.6739026717557252,1.176204162472077,0.9098282442748091,0.675,1.1797771617770194,0.8984375
19,0.6873807251908397,1.1380247799039798,0.9113788167938931,0.6609375,1.2522641211748122,0.890625
20,0.6951335877862596,1.1160499173721283,0.9149570610687023,0.684375,1.165382182598114,0.91015625
21,0.7107585877862596,1.042288466150524,0.9255725190839694,0.68359375,1.20364853143692,0.9046875
