epoch,acc,loss,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
0,0.02969942748091603,4.538132776740853,0.10854007633587787,0.2046875,4.2689548373222355,0.42421875
1,0.09935591603053436,4.2384509876484175,0.2545324427480916,0.321875,3.663222390413284,0.60546875
2,0.1892891221374046,3.736899273996135,0.4151956106870229,0.37890625,2.905173736810684,0.67109375
3,0.28554389312977096,3.1626352372060293,0.5387643129770993,0.4296875,2.295037481188774,0.73828125
4,0.3461354961832061,2.740659974003566,0.629293893129771,0.50625,1.9732404947280884,0.79296875
5,0.40338740458015265,2.4324227680686774,0.6915553435114504,0.54296875,1.7523854315280913,0.81640625
6,0.4439408396946565,2.208315440716634,0.7406965648854962,0.5515625,1.7234432637691497,0.8234375
7,0.4747137404580153,2.052301943757152,0.7639551526717557,0.559375,1.63603775203228,0.8328125
8,0.5091841603053435,1.9238480279463848,0.7859017175572519,0.62734375,1.4578236103057862,0.8546875
9,0.5313692748091603,1.797089560341289,0.8085639312977099,0.57109375,1.5722242325544358,0.8625
10,0.5545085877862596,1.6921171222934286,0.8354007633587787,0.62578125,1.3775987848639488,0.8671875
11,0.579675572519084,1.586518051970096,0.8489980916030534,0.625,1.3848063245415687,0.86875
12,0.5901717557251909,1.5451780700956592,0.8505486641221374,0.6328125,1.298676384985447,0.8859375
13,0.6083015267175572,1.457582063802326,0.8646230916030534,0.634375,1.422309710085392,0.871875
14,0.6240458015267175,1.3983157188382767,0.8764312977099237,0.65078125,1.2742282152175903,0.89453125
15,0.6288167938931297,1.347271866243304,0.8837070610687023,0.65546875,1.2789868414402008,0.8875
16,0.6384780534351145,1.3013941823071196,0.8907442748091603,0.65,1.3407468542456626,0.875
17,0.6558921755725191,1.229629966366382,0.8992127862595419,0.67734375,1.2246680706739426,0.89453125
18,0.6749761450381679,1.1708787825271374,0.9086354961832062,0.653125,1.2652483463287354,0.896875
19,0.6908396946564885,1.114672230400202,0.9168654580152672,0.6734375,1.2086070120334624,0.89765625
20,0.7059875954198473,1.0620217338090634,0.9266459923664122,0.67578125,1.236726278066635,0.89765625
21,0.7146946564885496,1.02943535387971,0.9272423664122137,0.67734375,1.2350495278835296,0.88984375
22,0.7222089694656488,1.0008630551227176,0.9320133587786259,0.684375,1.2096942469477654,0.89921875
23,0.7241173664122137,0.9809298474370068,0.9343988549618321,0.68984375,1.1760677143931388,0.9078125
24,0.737118320610687,0.9424303799640131,0.9340410305343512,0.7265625,1.044022335112095,0.9109375
25,0.7421278625954199,0.9208140086581689,0.9408396946564885,0.69453125,1.221398690342903,0.89453125
26,0.7532204198473282,0.8545676323066231,0.9484732824427481,0.703125,1.1344220228493214,0.9046875
27,0.7486879770992366,0.853128504548364,0.9485925572519084,0.70078125,1.1635993525385857,0.90625
28,0.7618082061068703,0.8245140562075695,0.951574427480916,0.715625,1.1126933544874191,0.91796875
29,0.7775524809160306,0.7597314772260098,0.9606393129770993,0.70546875,1.179121194779873,0.90390625
30,0.7729007633587787,0.7572355704908152,0.9596851145038168,0.7140625,1.2313706025481224,0.90546875
31,0.7854246183206107,0.7162011378366528,0.9657681297709924,0.715625,1.1891351714730263,0.9
32,0.7912690839694656,0.7185067184098805,0.9614742366412213,0.7328125,1.1630138903856277,0.89921875
33,0.7963979007633588,0.6847431734773038,0.966006679389313,0.70703125,1.222951751947403,0.9015625
34,0.8103530534351145,0.6664138312330683,0.9649332061068703,0.70234375,1.2096155002713203,0.91171875
35,0.815243320610687,0.6320600287832376,0.9692270992366412,0.70859375,1.1829966455698013,0.9125
36,0.8107108778625954,0.6422798971410926,0.9699427480916031,0.70078125,1.2346538938581944,0.89765625
37,0.8215648854961832,0.603831636769171,0.9753101145038168,0.721875,1.08805623203516,0.92890625
38,0.8284828244274809,0.5803566270202171,0.9742366412213741,0.71015625,1.152764719724655,0.91875
39,0.8424379770992366,0.5476905695013418,0.9768606870229007,0.7515625,1.0603839322924613,0.9203125
40,0.8400524809160306,0.5384738735911501,0.9776956106870229,0.7203125,1.1930456951260566,0.9125
41,0.8463740458015268,0.5097510841397839,0.9797232824427481,0.74375,1.095791259407997,0.92421875
42,0.8484017175572519,0.5082028748766156,0.978530534351145,0.71640625,1.1628568187355994,0.91953125
43,0.8513835877862596,0.5046847166905877,0.9797232824427481,0.7265625,1.1897549122571944,0.92265625
44,0.8510257633587787,0.5022407576783012,0.9818702290076335,0.72890625,1.1225046992301941,0.9296875
45,0.862118320610687,0.46440288504116406,0.9834208015267175,0.709375,1.1973992884159088,0.92421875
46,0.8684398854961832,0.4554158726152573,0.9821087786259542,0.73203125,1.1910138212144374,0.9125
47,0.8723759541984732,0.42989795546950277,0.9849713740458015,0.72421875,1.177166697382927,0.92578125
48,0.8715410305343512,0.42802193831965213,0.9865219465648855,0.71640625,1.2875087529420852,0.909375
49,0.8786975190839694,0.4013670272272052,0.987118320610687,0.696875,1.320930977165699,0.903125
50,0.8801288167938931,0.39597954026615345,0.9884303435114504,0.72109375,1.2160821333527565,0.92734375
51,0.8907442748091603,0.37201102075117237,0.990219465648855,0.721875,1.2401034027338027,0.91953125
52,0.8920562977099237,0.36492580309055234,0.9881917938931297,0.73828125,1.1597496084868908,0.9265625
53,0.8911020992366412,0.36046410118805544,0.9891459923664122,0.71796875,1.2139489606022835,0.91953125
54,0.9006440839694656,0.3426899502466198,0.9896230916030534,0.7390625,1.1946804039180279,0.928125
55,0.9050572519083969,0.3255468067492693,0.9927242366412213,0.69921875,1.2824798434972764,0.91484375
56,0.898854961832061,0.336159614689705,0.9908158396946565,0.7125,1.2330481126904487,0.925
57,0.9080391221374046,0.31790679497004465,0.9912929389312977,0.74296875,1.2873191632330419,0.925
58,0.9093511450381679,0.30404631905826446,0.9920085877862596,0.73515625,1.2084928706288338,0.90859375
59,0.9072041984732825,0.30709878267108937,0.9920085877862596,0.7359375,1.2402032919228076,0.9125
60,0.910543893129771,0.29581975689484874,0.9939169847328244,0.734375,1.1777459360659122,0.91640625
61,0.9130486641221374,0.2857841035735061,0.9935591603053435,0.7078125,1.389592006802559,0.91875
62,0.9135257633587787,0.2823240049467742,0.9939169847328244,0.73828125,1.285701010376215,0.9171875
63,0.916030534351145,0.26819560358315025,0.9954675572519084,0.72890625,1.2791157081723212,0.915625
64,0.9241412213740458,0.25833845169830866,0.9948711832061069,0.7171875,1.3417936496436595,0.91484375
65,0.9299856870229007,0.24509622735319703,0.9947519083969466,0.72578125,1.2963121078908444,0.9125
66,0.9283158396946565,0.24437281502169053,0.9951097328244275,0.70546875,1.4688711181282996,0.90078125
67,0.9273616412213741,0.2485677630761425,0.994155534351145,0.73359375,1.2989404007792473,0.928125
68,0.9340410305343512,0.2324511345106227,0.9947519083969466,0.7453125,1.252417116612196,0.92265625
69,0.9326097328244275,0.23229937306569734,0.9946326335877863,0.71484375,1.3158474378287792,0.92109375
70,0.9370229007633588,0.21264741707678514,0.9955868320610687,0.7140625,1.4114465221762658,0.91953125
71,0.9379770992366412,0.21155330452015836,0.9966603053435115,0.7421875,1.2939767867326737,0.91796875
72,0.941793893129771,0.19998227266011803,0.9970181297709924,0.72890625,1.3469526447355746,0.92421875
73,0.9395276717557252,0.2033349442445026,0.9958253816793893,0.734375,1.3155476361513139,0.92265625
74,0.9404818702290076,0.19696597967524337,0.9970181297709924,0.72109375,1.3968991816043854,0.9296875
